group,model,family,budget,e_p1_ood,p2.5,p97.5
ember_m1,svc,classical_ext,5,0.7293562918159895,0.7162443246362037,0.7450623724766743
ember_m1,svc,classical_ext,10,0.7284923015051367,0.7187058245795719,0.7400560564584666
ember_m1,svc,classical_ext,20,0.7271787905270798,0.71924726446544,0.7354805536978177
ember_m1,svc,classical_ext,30,0.7262639997293561,0.7182681344019545,0.7340170723677241
ember_m1,svc,classical_ext,40,0.7252792762990281,0.7179019575394762,0.7324918697250562
ember_m1,svc,classical_ext,50,0.7245160806257189,0.7175539454651004,0.7318478727920592
ember_m1,svc,classical_ext,60,0.7239512361123117,0.7171069224994395,0.7308185298470796
ember_m1,svc,classical_ext,115,0.7207681976010759,,
ember_m1,svc,quantum,5,0.7232978274273527,0.7064560357991488,0.7357320793674851
ember_m1,svc,quantum,10,0.7228616438180889,0.7095412876746657,0.7349770885017808
ember_m1,svc,quantum,20,0.7222075761424649,0.7111858425333394,0.7338760483178206
ember_m1,svc,quantum,30,0.7216260558263653,0.7120043462925542,0.7322392152697769
ember_m1,svc,quantum,40,0.7209088304028486,0.712738356852393,0.7299702202504342
ember_m1,svc,quantum,50,0.7200097734145154,0.7143582713190725,0.7266547931882373
ember_m1,svc,quantum,60,0.7183266894829807,0.718258693789446,0.7183922806136802
ember_m2,svc,classical_ext,5,0.7800758996078863,0.7626739083912185,0.7924246608693835
ember_m2,svc,classical_ext,10,0.7830403010385204,0.7743583390686621,0.7920312471773102
ember_m2,svc,classical_ext,20,0.7844704756342853,0.7775767636156401,0.7915946023951952
ember_m2,svc,classical_ext,30,0.7851535843677907,0.7787604401667508,0.7907838572844663
ember_m2,svc,classical_ext,40,0.7854081271880096,0.7800016787521269,0.7901826889368735
ember_m2,svc,classical_ext,50,0.7853675481175099,0.7805809845947477,0.7892944410178939
ember_m2,svc,classical_ext,60,0.785315648162929,0.7809930934380166,0.7888039265264595
ember_m2,svc,classical_ext,115,0.7837992732777914,,
ember_m2,svc,quantum,5,0.7756183753874378,0.7632320438257041,0.7838356383356833
ember_m2,svc,quantum,10,0.7771417651867248,0.7692902906180588,0.7826510190740656
ember_m2,svc,quantum,20,0.7777936226962688,0.7731195236475094,0.7816587221089197
ember_m2,svc,quantum,30,0.7780655723704514,0.7749455967486468,0.7809011475565059
ember_m2,svc,quantum,40,0.7782998386543591,0.7761168270284428,0.7805056706185847
ember_m2,svc,quantum,50,0.7784466300467018,0.7768552549860969,0.7799756991505699
ember_m2,svc,quantum,60,0.7785846430245418,0.7783721954537752,0.7788688949025929
toniot_scanning_m2_centroid,svc,classical_ext,5,0.9588795729609374,0.9431052685029281,0.9627010200679086
toniot_scanning_m2_centroid,svc,classical_ext,10,0.9606903031920856,0.9589296407086229,0.9626004850505036
toniot_scanning_m2_centroid,svc,classical_ext,20,0.9606056553546292,0.9589306624014419,0.9623949659077036
toniot_scanning_m2_centroid,svc,classical_ext,30,0.9604373085273804,0.9589009160795027,0.9620307681078555
toniot_scanning_m2_centroid,svc,classical_ext,40,0.9603410460135863,0.9588152983627183,0.9618405132905639
toniot_scanning_m2_centroid,svc,classical_ext,50,0.9602840117219358,0.9588224806018713,0.9618387525135903
toniot_scanning_m2_centroid,svc,classical_ext,60,0.9602730850976855,0.958844786165874,0.9617362419623999
toniot_scanning_m2_centroid,svc,classical_ext,115,0.9605604642933424,,
toniot_scanning_m2_centroid,svc,quantum,5,0.9589723832048941,0.9539656299113775,0.9619615993141045
toniot_scanning_m2_centroid,svc,quantum,10,0.9589902779012996,0.9557031933677687,0.9614841470833111
toniot_scanning_m2_centroid,svc,quantum,20,0.9589531139283449,0.9565418580871814,0.9610181501562082
toniot_scanning_m2_centroid,svc,quantum,30,0.958909458070841,0.9566470844895686,0.9608104089459679
toniot_scanning_m2_centroid,svc,quantum,40,0.9588918921489122,0.9570061826686362,0.9606162611172204
toniot_scanning_m2_centroid,svc,quantum,50,0.9588880487729234,0.9571743567043698,0.960287315846333
toniot_scanning_m2_centroid,svc,quantum,60,0.9588750162203613,0.9574695448682713,0.9600925282172414
toniot_scanning_natural_cur,svc,classical_ext,5,0.9699897542006242,0.9441975811755751,0.9860703726849608
toniot_scanning_natural_cur,svc,classical_ext,10,0.9680394602996376,0.9486480495949873,0.9819175457724948
toniot_scanning_natural_cur,svc,classical_ext,20,0.9667795661636275,0.9525328608634541,0.9777825737014428
toniot_scanning_natural_cur,svc,classical_ext,30,0.9664532119385755,0.9546136624196939,0.9762356686130954
toniot_scanning_natural_cur,svc,classical_ext,40,0.9663258287087161,0.9559363622718741,0.9753151845579668
toniot_scanning_natural_cur,svc,classical_ext,50,0.9655575864488256,0.9562763102569065,0.9739334723726991
toniot_scanning_natural_cur,svc,classical_ext,60,0.9649928099301627,0.9556820636733045,0.9734590049902271
toniot_scanning_natural_cur,svc,classical_ext,115,0.9591165663004623,,
toniot_scanning_natural_cur,svc,quantum,5,0.9459883100953197,0.9249843669536317,0.9658106860571362
toniot_scanning_natural_cur,svc,quantum,10,0.9448572561037365,0.9274134545897413,0.961793260503396
toniot_scanning_natural_cur,svc,quantum,20,0.9436715752463813,0.930550929224893,0.9563061444920851
toniot_scanning_natural_cur,svc,quantum,30,0.9434823038037874,0.9332546523975848,0.9536293595127409
toniot_scanning_natural_cur,svc,quantum,40,0.9434584344754056,0.9352223126058741,0.9517565077599318
toniot_scanning_natural_cur,svc,quantum,50,0.9435314357055239,0.936521822654313,0.9503264416529605
toniot_scanning_natural_cur,svc,quantum,60,0.9437053530616812,0.9378493149082916,0.9501024841438012
unsw_dos_m2_centroid,svc,classical_ext,5,0.9168142269413768,0.9040805078885025,0.9261990411644895
unsw_dos_m2_centroid,svc,classical_ext,10,0.9173835715601738,0.9076462444632813,0.924818060717505
unsw_dos_m2_centroid,svc,classical_ext,20,0.9170370083957706,0.9100469208643833,0.9235996862607531
unsw_dos_m2_centroid,svc,classical_ext,30,0.9167577735751066,0.9106008537385475,0.9228707830199385
unsw_dos_m2_centroid,svc,classical_ext,40,0.9166201296889556,0.911467922088608,0.9221072317468534
unsw_dos_m2_centroid,svc,classical_ext,50,0.9165539409639777,0.9115790444864478,0.9213988470332384
unsw_dos_m2_centroid,svc,classical_ext,60,0.9165453831907884,0.9117935884510293,0.9203459015564093
unsw_dos_m2_centroid,svc,classical_ext,115,0.9158399995246657,,
unsw_dos_m2_centroid,svc,quantum,5,0.9128376797069203,0.8983805784479635,0.923437752215058
unsw_dos_m2_centroid,svc,quantum,10,0.9137997970435889,0.9044498959606264,0.9211217086013829
unsw_dos_m2_centroid,svc,quantum,20,0.9142931810532974,0.9077883987721024,0.9196592641677841
unsw_dos_m2_centroid,svc,quantum,30,0.9141523201907099,0.9092860069123182,0.918275375908957
unsw_dos_m2_centroid,svc,quantum,40,0.9140860249239806,0.910407296192462,0.9172232703122277
unsw_dos_m2_centroid,svc,quantum,50,0.9138722740208349,0.9110376828937898,0.9164625126112017
unsw_dos_m2_centroid,svc,quantum,60,0.9138649045143551,0.9136645964938458,0.9140612575015732
unsw_dos_natural_cur,svc,classical_ext,5,0.825727236904415,0.8062086175775779,0.8404323133231564
unsw_dos_natural_cur,svc,classical_ext,10,0.8303707274657651,0.8196190028271065,0.8395348572979255
unsw_dos_natural_cur,svc,classical_ext,20,0.8337121909784116,0.8258045365944389,0.8397873155684709
unsw_dos_natural_cur,svc,classical_ext,30,0.8353396671299196,0.8293304875099796,0.8402301961365574
unsw_dos_natural_cur,svc,classical_ext,40,0.836201182250459,0.831032786356133,0.8402223447345567
unsw_dos_natural_cur,svc,classical_ext,50,0.8367472673668824,0.8324971544291488,0.8402289695014173
unsw_dos_natural_cur,svc,classical_ext,60,0.8370582365505691,0.8333276243508988,0.8402138498109694
unsw_dos_natural_cur,svc,classical_ext,115,0.8377842224560375,,
unsw_dos_natural_cur,svc,quantum,5,0.8247510810343986,0.8084852018664245,0.8339028723647699
unsw_dos_natural_cur,svc,quantum,10,0.8281876886835579,0.819415129308198,0.834885147640828
unsw_dos_natural_cur,svc,quantum,20,0.8306605062729479,0.82501354796314,0.8356217502899181
unsw_dos_natural_cur,svc,quantum,30,0.8317487657369608,0.8271981603443074,0.8360304844828215
unsw_dos_natural_cur,svc,quantum,40,0.8325724071970345,0.8291868954612416,0.8359516162239458
unsw_dos_natural_cur,svc,quantum,50,0.8330712783886376,0.8301279792829471,0.8355440563599398
unsw_dos_natural_cur,svc,quantum,60,0.8334294463800748,0.833129805664875,0.833731332532047
unsw_recon_m2_centroid,svc,classical_ext,5,0.9228498246047387,0.9116125081602632,0.9322023937923429
unsw_recon_m2_centroid,svc,classical_ext,10,0.9239001142728986,0.9154777479353785,0.9304784414568144
unsw_recon_m2_centroid,svc,classical_ext,20,0.9246779342409547,0.9190347673627781,0.9289344324211462
unsw_recon_m2_centroid,svc,classical_ext,30,0.9250673510917775,0.9205510572884068,0.9287972017419537
unsw_recon_m2_centroid,svc,classical_ext,40,0.9253232147392862,0.9214564950638786,0.928538967752076
unsw_recon_m2_centroid,svc,classical_ext,50,0.9254928012529046,0.9221112676202391,0.9284265608193003
unsw_recon_m2_centroid,svc,classical_ext,60,0.9256281988117081,0.9227269029019991,0.9282359463128561
unsw_recon_m2_centroid,svc,classical_ext,115,0.9258884159287537,,
unsw_recon_m2_centroid,svc,quantum,5,0.91633829488263,0.9005176974800319,0.9269812836106068
unsw_recon_m2_centroid,svc,quantum,10,0.9173170627431959,0.9085323349370161,0.9248489595128172
unsw_recon_m2_centroid,svc,quantum,20,0.917461052185681,0.9119546563496524,0.9225267191699349
unsw_recon_m2_centroid,svc,quantum,30,0.9171601717179522,0.9132995606059,0.9209700534160401
unsw_recon_m2_centroid,svc,quantum,40,0.9171134877039624,0.9143911567219811,0.9197404684809646
unsw_recon_m2_centroid,svc,quantum,50,0.9169862111399767,0.9153005909603967,0.9186521659845247
unsw_recon_m2_centroid,svc,quantum,60,0.9167262890974963,0.9165741759780305,0.9168851662482559
unsw_recon_natural_cur,svc,classical_ext,5,0.8047406304193652,0.7910766389845771,0.8150037358564538
unsw_recon_natural_cur,svc,classical_ext,10,0.8064009663109196,0.799048054761414,0.8130757843145441
unsw_recon_natural_cur,svc,classical_ext,20,0.8064427348138409,0.801226224403899,0.811780187187448
unsw_recon_natural_cur,svc,classical_ext,30,0.8063663260925152,0.8016202656045389,0.8108545103129162
unsw_recon_natural_cur,svc,classical_ext,40,0.8062375502302626,0.8017930573588822,0.810627012626182
unsw_recon_natural_cur,svc,classical_ext,50,0.8061838874924576,0.8020676622946339,0.8099037254040371
unsw_recon_natural_cur,svc,classical_ext,60,0.8059777168231089,0.8024287969141449,0.8094770158968851
unsw_recon_natural_cur,svc,classical_ext,115,0.8059103553275099,,
unsw_recon_natural_cur,svc,quantum,5,0.8071241995215497,0.793049213097243,0.8166981264859126
unsw_recon_natural_cur,svc,quantum,10,0.8083751021397613,0.8002448222543486,0.8152017556523389
unsw_recon_natural_cur,svc,quantum,20,0.8091202340863942,0.8033506073770988,0.8142730613184649
unsw_recon_natural_cur,svc,quantum,30,0.8098018029993806,0.8049934530872029,0.8142837834118245
unsw_recon_natural_cur,svc,quantum,40,0.8103913027941723,0.8063056743900091,0.8140651244442555
unsw_recon_natural_cur,svc,quantum,50,0.8108180906562967,0.8073170034459834,0.8137577574100336
unsw_recon_natural_cur,svc,quantum,60,0.8109930341125582,0.8106156831905948,0.811363548781421
ember_m1,gpc,classical_ext,5,0.7442425453978937,0.7130239804031632,0.7565931708302517
ember_m1,gpc,classical_ext,10,0.746277027369558,0.736857548169687,0.7562265091587769
ember_m1,gpc,classical_ext,20,0.7458656311276491,0.7384557193012782,0.7541752055577702
ember_m1,gpc,classical_ext,30,0.74545700161608,0.7392181457794891,0.7530119386932531
ember_m1,gpc,classical_ext,40,0.7453662247493402,0.7398194596274509,0.7514319585458279
ember_m1,gpc,classical_ext,50,0.7451203064100832,0.740292111994268,0.7503243722931922
ember_m1,gpc,classical_ext,60,0.7448726000989172,0.7406443409430394,0.7492971043715556
ember_m1,gpc,classical_ext,115,0.7443182624859316,,
ember_m1,gpc,quantum,5,0.7458092091584184,0.731988218647888,0.7549822872510428
ember_m1,gpc,quantum,10,0.7464788186236218,0.7345419849040751,0.7540548817456036
ember_m1,gpc,quantum,20,0.7456782807615449,0.7374580197543017,0.7530006813897838
ember_m1,gpc,quantum,30,0.7450012463208954,0.7391365981626213,0.7525676486360904
ember_m1,gpc,quantum,40,0.7447005283319088,0.7403184421513787,0.7517593503508592
ember_m1,gpc,quantum,50,0.7442649610108776,0.7413783892106088,0.7500611847219995
ember_m1,gpc,quantum,60,0.7440422939559113,0.7438910378630043,0.7441850768334038
ember_m2,gpc,classical_ext,5,0.7668045341693522,0.7213169381542036,0.7819311671452945
ember_m2,gpc,classical_ext,10,0.7727994247142036,0.7586285284876471,0.782067687489042
ember_m2,gpc,classical_ext,20,0.775365561941814,0.7680108808660864,0.781869258234947
ember_m2,gpc,classical_ext,30,0.776094198357967,0.7701336684404545,0.7816732943999741
ember_m2,gpc,classical_ext,40,0.7767994760629595,0.7716006120581884,0.7812424428989663
ember_m2,gpc,classical_ext,50,0.7773086140774733,0.7725003885155987,0.7810547628961982
ember_m2,gpc,classical_ext,60,0.7778115595459426,0.7731145373338058,0.7808557039463936
ember_m2,gpc,classical_ext,115,0.7792013347478423,,
ember_m2,gpc,quantum,5,0.7739188407012468,0.7508631821414303,0.7849932276653764
ember_m2,gpc,quantum,10,0.7775042849157264,0.7642497369901116,0.7845998905225041
ember_m2,gpc,quantum,20,0.7792716451787984,0.7727909078918028,0.7837300070013138
ember_m2,gpc,quantum,30,0.7795977107334379,0.7758476088310903,0.7827196885385699
ember_m2,gpc,quantum,40,0.7794525291006763,0.7770337276358285,0.7818373049031738
ember_m2,gpc,quantum,50,0.7792749891860228,0.7774539012831337,0.7808473323944848
ember_m2,gpc,quantum,60,0.7788980118016958,0.7785510874749669,0.7792421545135503
toniot_scanning_m2_centroid,gpc,classical_ext,5,0.923289719902409,0.8118333360113227,0.956846567106088
toniot_scanning_m2_centroid,gpc,classical_ext,10,0.9387453039133548,0.8950457297264943,0.9562490441227954
toniot_scanning_m2_centroid,gpc,classical_ext,20,0.9455125853517949,0.925566949693445,0.955340455898536
toniot_scanning_m2_centroid,gpc,classical_ext,30,0.9471564675755532,0.9330780058501783,0.9546421754485435
toniot_scanning_m2_centroid,gpc,classical_ext,40,0.9478852823432448,0.9374584722796736,0.9541098800715696
toniot_scanning_m2_centroid,gpc,classical_ext,50,0.9480924287553812,0.9395926384798219,0.9536821904159866
toniot_scanning_m2_centroid,gpc,classical_ext,60,0.9481024523449626,0.9416831809052667,0.9532377966504754
toniot_scanning_m2_centroid,gpc,classical_ext,115,0.9474779336112925,,
toniot_scanning_m2_centroid,gpc,quantum,5,0.9514990510632659,0.9259420543818608,0.9578256458137375
toniot_scanning_m2_centroid,gpc,quantum,10,0.9540450876245825,0.9481899220801905,0.9575168937108995
toniot_scanning_m2_centroid,gpc,quantum,20,0.9545152996899452,0.9517294415272235,0.9570187626973957
toniot_scanning_m2_centroid,gpc,quantum,30,0.9545695721615985,0.9526003007993382,0.956613487273358
toniot_scanning_m2_centroid,gpc,quantum,40,0.9545019425007879,0.9528286590853704,0.9562973187562039
toniot_scanning_m2_centroid,gpc,quantum,50,0.9544206151356736,0.9531553909312286,0.9559492596429895
toniot_scanning_m2_centroid,gpc,quantum,60,0.9542382607238981,0.9531925887634801,0.9552277375805603
toniot_scanning_natural_cur,gpc,classical_ext,5,0.9759638102531631,0.8847549025430494,0.98956358016756
toniot_scanning_natural_cur,gpc,classical_ext,10,0.9856622261847331,0.9713333262677085,0.98956358016756
toniot_scanning_natural_cur,gpc,classical_ext,20,0.9879660356269281,0.983411699130411,0.9894513575461342
toniot_scanning_natural_cur,gpc,classical_ext,30,0.988327338045284,0.9860865886845539,0.9893826518693378
toniot_scanning_natural_cur,gpc,classical_ext,40,0.9884934133749886,0.9873750633775309,0.9893209364180672
toniot_scanning_natural_cur,gpc,classical_ext,50,0.9885592635164253,0.987710904756107,0.9893143488488245
toniot_scanning_natural_cur,gpc,classical_ext,60,0.9886165360315349,0.9878923569106022,0.9893488717538419
toniot_scanning_natural_cur,gpc,classical_ext,115,0.98903355827966,,
toniot_scanning_natural_cur,gpc,quantum,5,0.977099554955706,0.9526203330329555,0.9890372022829179
toniot_scanning_natural_cur,gpc,quantum,10,0.977171926578092,0.9600675557986291,0.9882538536538286
toniot_scanning_natural_cur,gpc,quantum,20,0.9766202916455309,0.9674955858398228,0.9856725157240367
toniot_scanning_natural_cur,gpc,quantum,30,0.9760494666561161,0.969665476634383,0.9836429940513959
toniot_scanning_natural_cur,gpc,quantum,40,0.9757180443690874,0.9706545101583783,0.9816535051638909
toniot_scanning_natural_cur,gpc,quantum,50,0.9753944131972445,0.9712078928828478,0.9801935131298952
toniot_scanning_natural_cur,gpc,quantum,60,0.9754828899296234,0.9722547837939095,0.9784491515719496
unsw_dos_m2_centroid,gpc,classical_ext,5,0.8850362809248732,0.8274866850440984,0.9126949651804073
unsw_dos_m2_centroid,gpc,classical_ext,10,0.8932863403357758,0.8680789649372268,0.9109850628804925
unsw_dos_m2_centroid,gpc,classical_ext,20,0.8973375482071081,0.8832171369323716,0.9113797836908968
unsw_dos_m2_centroid,gpc,classical_ext,30,0.8992263891297506,0.8881207945046572,0.9106253442755563
unsw_dos_m2_centroid,gpc,classical_ext,40,0.9003034884462598,0.8899208446628791,0.9103488777167578
unsw_dos_m2_centroid,gpc,classical_ext,50,0.9011398089964464,0.8919248819758445,0.9095511014870686
unsw_dos_m2_centroid,gpc,classical_ext,60,0.9021545987270779,0.8930396308580951,0.9091181624775503
unsw_dos_m2_centroid,gpc,classical_ext,115,0.9057816101525662,,
unsw_dos_m2_centroid,gpc,quantum,5,0.8926850029666662,0.8718661025272608,0.9127775300562061
unsw_dos_m2_centroid,gpc,quantum,10,0.8932583313522503,0.8783727293194451,0.9078841095289528
unsw_dos_m2_centroid,gpc,quantum,20,0.8930369511240694,0.8820269001948116,0.9033004972958036
unsw_dos_m2_centroid,gpc,quantum,30,0.8925857453500696,0.8834807148889663,0.9001061654388071
unsw_dos_m2_centroid,gpc,quantum,40,0.8921800057323822,0.8856913878092967,0.8981625263179219
unsw_dos_m2_centroid,gpc,quantum,50,0.8917917595023156,0.8880661641783957,0.8958295069266443
unsw_dos_m2_centroid,gpc,quantum,60,0.8914684433861607,0.89123122310368,0.8917861962344577
unsw_dos_natural_cur,gpc,classical_ext,5,0.7910855543619898,0.7482325409082397,0.8160801918968599
unsw_dos_natural_cur,gpc,classical_ext,10,0.7989562262572034,0.7765712462938019,0.8164672325897343
unsw_dos_natural_cur,gpc,classical_ext,20,0.8037484481026415,0.7896210835022599,0.8146760269944261
unsw_dos_natural_cur,gpc,classical_ext,30,0.8059277675956814,0.7951459486100587,0.813848481805119
unsw_dos_natural_cur,gpc,classical_ext,40,0.8072524941735101,0.7984749773600899,0.8134233259103559
unsw_dos_natural_cur,gpc,classical_ext,50,0.8080829069396912,0.8009350014639697,0.8128978840546962
unsw_dos_natural_cur,gpc,classical_ext,60,0.8087048220714493,0.8023958864665064,0.8127375955587947
unsw_dos_natural_cur,gpc,classical_ext,115,0.8101793424428366,,
unsw_dos_natural_cur,gpc,quantum,5,0.7950470692960583,0.777199912153501,0.8117453766102918
unsw_dos_natural_cur,gpc,quantum,10,0.7983616209012414,0.7859971770762165,0.8086388089881813
unsw_dos_natural_cur,gpc,quantum,20,0.8009439351337878,0.7927948414044595,0.8067622710626607
unsw_dos_natural_cur,gpc,quantum,30,0.8021351031264642,0.796573673352421,0.8062920289389724
unsw_dos_natural_cur,gpc,quantum,40,0.8025852439031281,0.7989564866401301,0.8054611096447635
unsw_dos_natural_cur,gpc,quantum,50,0.8026655355049093,0.8003204910889481,0.8047066979701272
unsw_dos_natural_cur,gpc,quantum,60,0.8023996225472644,0.8022951592880717,0.8025549106244592
unsw_recon_m2_centroid,gpc,classical_ext,5,0.897899173793625,0.8399410052118205,0.9233584205741936
unsw_recon_m2_centroid,gpc,classical_ext,10,0.9044014840110488,0.8836047074946772,0.9201094127779217
unsw_recon_m2_centroid,gpc,classical_ext,20,0.906583391381921,0.8936734256836492,0.917282125864547
unsw_recon_m2_centroid,gpc,classical_ext,30,0.9073143303623213,0.8969782525499324,0.9161172401181913
unsw_recon_m2_centroid,gpc,classical_ext,40,0.9078786878396446,0.8993433416181131,0.9158252181817963
unsw_recon_m2_centroid,gpc,classical_ext,50,0.9085652174507576,0.9001840075546862,0.9153699541802417
unsw_recon_m2_centroid,gpc,classical_ext,60,0.9092541590861638,0.901872718380551,0.9151508243218288
unsw_recon_m2_centroid,gpc,classical_ext,115,0.9121781215252593,,
unsw_recon_m2_centroid,gpc,quantum,5,0.8949134357965186,0.8690538352495615,0.9155412463356567
unsw_recon_m2_centroid,gpc,quantum,10,0.896956687877978,0.8811850137029339,0.9109115183780339
unsw_recon_m2_centroid,gpc,quantum,20,0.8979267535864283,0.8863562791869899,0.9073772401680328
unsw_recon_m2_centroid,gpc,quantum,30,0.8983843493949472,0.8892891689989928,0.905372356145798
unsw_recon_m2_centroid,gpc,quantum,40,0.8994875002062568,0.8917692952997935,0.9049828824486509
unsw_recon_m2_centroid,gpc,quantum,50,0.9005047631208013,0.895197718485351,0.9044620356833156
unsw_recon_m2_centroid,gpc,quantum,60,0.9014116428209004,0.9008207149791139,0.9019740429554659
unsw_recon_natural_cur,gpc,classical_ext,5,0.7796416497296504,0.7567474609037188,0.7983475616930372
unsw_recon_natural_cur,gpc,classical_ext,10,0.7825783533767161,0.7691357311705455,0.7934618302368639
unsw_recon_natural_cur,gpc,classical_ext,20,0.7839648752894675,0.7750400832716157,0.7917195435206383
unsw_recon_natural_cur,gpc,classical_ext,30,0.784434709633779,0.7768277695973052,0.7909128678262065
unsw_recon_natural_cur,gpc,classical_ext,40,0.7847023158125279,0.7781783171555162,0.7903962336422048
unsw_recon_natural_cur,gpc,classical_ext,50,0.7850718430458659,0.7789766789622665,0.7903975041335839
unsw_recon_natural_cur,gpc,classical_ext,60,0.7854615179146359,0.7793385104790106,0.7899939590602404
unsw_recon_natural_cur,gpc,classical_ext,115,0.7876089227072263,,
unsw_recon_natural_cur,gpc,quantum,5,0.7857736875447123,0.772003836530544,0.797231360366545
unsw_recon_natural_cur,gpc,quantum,10,0.7882385313398,0.7784579067906595,0.796342154645022
unsw_recon_natural_cur,gpc,quantum,20,0.7902006443735689,0.78428156597525,0.79520309168666
unsw_recon_natural_cur,gpc,quantum,30,0.7909893180197851,0.787073267481699,0.7948397445517209
unsw_recon_natural_cur,gpc,quantum,40,0.7913408681778247,0.78796432282045,0.7947593522344343
unsw_recon_natural_cur,gpc,quantum,50,0.7912205079262568,0.7886524675838676,0.7941240233197593
unsw_recon_natural_cur,gpc,quantum,60,0.7909442036228859,0.7903631452559634,0.7915444576705862
